StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
60673,84340,156093, , ,,,17.24262762,26.05198525,268.8172043,6.56,-0.587285301,K3III       ,1.373
64736,89840,167956, , ,,,18.33381006,-48.76517487,193.7984496,6.56,0.123248508,A3IV/V      ,0.149
66273,91882,173215, , ,,,18.73097028,10.90114332,309.5975232,6.56,-0.893987388,K5          ,1.668
67201,93097,178089,7247,,          , ,18.96591021,77.05098126,60.75334143,6.56,2.642149154,F2V         ,0.421
68709,95054,181109,7323,,          , ,19.3406103,-31.81761893,255.7544757,6.56,-0.479116213,K5/M0III    ,1.68
68750,95109,181751, , ,,,19.3484169,22.19880716,158.7301587,6.56,0.556702747,B8          ,-0.063
71124,98210,188844, , ,,,19.95686688,-6.69754483,93.72071228,6.56,1.700822097,G5          ,1.017
71479,98682,189563, , ,,,20.0433969,-45.1960178,243.3090024,6.56,-0.370790891,K1III       ,1.228
71518,98730,190095, , ,,,20.05349578,4.73024614,374.5318352,6.56,-1.307443693,K5          ,1.54
72355,99818,192982, , ,,,20.25304724,55.65651178,223.7136465,6.56,-0.188462384,K0          ,1.041
72729,100288,193281,7764,,          , ,20.34107791,-29.19721586,218.3406114,6.56,-0.13567261,A5/A6V      ,0.179
73216,100933,195503, , ,,,20.46438306,65.75582904,84.74576271,6.56,1.919410037,A2          ,0.147
75897,104508,201317, , ,,,21.16944268,-43.38269184,320.5128205,6.56,-0.96922703,B8V         ,-0.079
76504,105312,202940,8148,Gl 825.4A,          , ,21.32944556,-26.352011,18.72659176,6.56,5.197706285,G5V         ,0.737
76677,105526,204408, , ,,,21.37258588,77.09032607,140.4494382,6.56,0.822399968,A0          ,0.088
77067,106036,204540, , ,,,21.47840598,25.92138008,300.3003003,6.56,-0.827778832,K2III       ,1.293
78457,107929,208063, , ,,,21.86679065,55.79193672,598.8023952,6.56,-2.326417644,A1p         ,0.007
79184,108933,209679, , ,,,22.068533,44.34512451,174.8251748,6.56,0.346980144,A2          ,0.078
80594,110896,213061, , ,,,22.46764121,44.1205491,320.5128205,6.56,-0.96922703,K5          ,1.653
80701,111041,213272,8569,,          , ,22.49556858,35.7257249,115.0747986,6.56,1.255098882,A2V         ,0.057
80858,111282,213619, , ,,,22.54426817,13.04449273,87.2600349,6.56,1.855923088,F2III       ,0.344
81659,112449,215545,8662,,          , ,22.77878751,-46.9394789,74.019245,6.56,2.213276745,A5          ,0.314
82585,113783,217754,8765,,          , ,23.04259656,31.78154358,117.0960187,6.56,1.217289353,F2IV        ,0.342
82589,113787,217732, , ,,,23.04310393,16.2324151,833.3333333,6.56,-3.04409377,F0III       ,1.206
84948,117182,222978, , ,,,23.75814187,20.41546633,149.7005988,6.56,0.683882312,K0          ,0.5
85301,117681,223731,9034,Wo 9843  ,          , ,23.86580986,77.59959953,39.24646782,6.56,3.590997118,F5V         ,0.43
85572,118057,224320, , ,,,23.94878719,55.84035364,757.5757576,6.56,-2.837130344,K0          ,1.149
1217,1670,1663,81,,          , ,0.34850351,10.97696797,191.5708812,6.57,0.158352515,A0V         ,0.056
1360,1892,1917, , ,,,0.39814329,60.96163429,53.64806867,6.57,2.92222954,F2          ,0.38
1724,2440,2701, , ,,,0.51774339,55.7028211,125.4705144,6.57,1.077291607,G5          ,1.154
3216,4592,5720, , ,,,0.97937345,-5.88261835,90.66183137,6.57,1.782877562,K0          ,1.136
4670,6690,8728, , ,,,1.43199118,-8.50433653,169.4915254,6.57,0.424260058,G5          ,1.108
4717,6759,8879,423,,          , ,1.44947225,-32.54310029,473.9336493,6.57,-1.808587724,C           ,2.45
4775,6835,8959, , ,,,1.46651144,-22.03694621,154.0832049,6.57,0.631223484,K0III       ,0.921
5634,8052,10437, , ,,,1.72260446,59.6328828,151.7450683,6.57,0.664427073,K1III       ,1.075
6611,9493,12402, , ,,,2.03551916,28.40022662,126.7427123,6.57,1.055385016,K1III       ,1.007
6986,10031,12800, , ,,,2.15213748,71.55258863,27.34481816,6.57,4.385624802,F8          ,0.551
7258,10422,14401, , ,,,2.23859037,-76.35758436,165.2892562,6.57,0.478776873,K2III+...   ,0.895
7538,10805,14134, , ,,,2.31790372,57.13550187,10000000,6.57,-8.43,B3Ia        ,0.464
7706,11035,14595, , ,,,2.36850804,22.87359371,227.7904328,6.57,-0.217677399,G2IV        ,0.796
9304,13274,18121, , ,,,2.84783457,-67.5223859,143.472023,6.57,0.78616389,K0III       ,1.007
10628,15135,19615, , ,,,3.25209974,73.86821795,239.2344498,6.57,-0.324118591,K0          ,1.465
12417,17735,23625,1163,,          , ,3.79796185,33.59988271,380.2281369,6.57,-1.330221258,B2.5V       ,0.035
13262,18939,25676, , ,,,4.05941299,-25.84788229,436.6812227,6.57,-1.630822588,M2III       ,1.631
13516,19298,25932, , ,,,4.1369733,43.1911844,126.9035533,6.57,1.052631087,B8          ,-0.011
13998,19960,27029, , ,,,4.28019547,16.21444641,123.00123,6.57,1.120452728,K1III       ,1.101
17129,24189,33872,1699,,          , ,5.1932896,-37.39530522,327.8688525,6.57,-1.008500803,M1III       ,1.653
17663,24948,34004, , ,,,5.34398214,71.71471793,169.7792869,6.57,0.420576474,G5          ,0.926
18627,26233,37017,1890,,          , ,5.58940707,-4.49417472,373.1343284,6.57,-1.28932603,B1.5V       ,-0.142
18808,26466,37549, , ,,,5.63002395,-34.68968252,298.5074627,6.57,-0.804775965,K1/K2III    ,1.269
19101,26836,37752,1951,,          , ,5.69854312,23.32627288,215.5172414,6.57,-0.097410097,B8p         ,-0.051
19371,27192,38189,1974,,          , ,5.76375792,40.50724268,61.38735421,6.57,2.629605422,A3e...      ,0.256
19933,27929,39777,2058,,          , ,5.90963747,-4.06470929,458.7155963,6.57,-1.737717532,B1.5V       ,-0.175
20734,28978,41602, , ,,,6.11550924,16.36672132,367.6470588,6.57,-1.25715548,K0          ,1.129
20945,29236,42256, , ,,,6.1636495,2.86962287,154.3209877,6.57,0.627875029,K0          ,1.02
21703,30153,42951, , ,,,6.34501742,72.14599586,251.2562814,6.57,-0.43058464,G5          ,1.297
21915,30414,44892, , ,,,6.3952123,-16.46721271,160,6.57,0.549400087,A9/F0IV     ,0.307
22164,30722,45314, , ,,,6.45438264,14.88922749,456.6210046,6.57,-1.727779426,O9:pe       ,0.105
22288,30880,45504,2339,,          , ,6.48231375,26.96764519,45.82951421,6.57,3.264273731,F5          ,0.554
22370,30977,45827,2362,,          , ,6.50155522,9.02971927,10000000,6.57,-8.43,A0III       ,0.121
23283,32146,48332, , ,,,6.71319092,-4.14088297,70.37297678,6.57,2.33297039,F5          ,0.501
24115,33205,50607, , ,,,6.91105115,15.83797577,202.4291498,6.57,0.038634745,G8III       ,0.921
24820,34107,53205,2654,,          , ,7.07227147,1.48850326,255.1020408,6.57,-0.463569665,A0V         ,0.01
25456,34937,55958,2741,,          , ,7.22978761,-31.08364341,369.00369,6.57,-1.265153546,B2III/IV    ,-0.172
25945,35567,57969, , ,,,7.33971719,-56.29479639,70.1754386,6.57,2.339074322,A1V         ,0.111
26713,36565,59726, , ,,,7.52148827,-1.12585847,142.2475107,6.57,0.804776625,G5          ,1.072
28408,38748,64967, , ,,,7.93294854,-12.60839602,99.00990099,6.57,1.591606869,G8IV        ,0.964
30531,41475,71581,3335,,          , ,8.45924077,-20.84392121,221.72949,6.57,-0.159117291,A1V         ,0.043
30879,41928,72800, , ,,,8.5482723,-47.60552656,4000,6.57,-6.440299957,B9Iab:      ,0.13
32164,43557,75767, , ,,,8.87119458,8.06349265,24.14292612,6.57,4.656050473,G0          ,0.64
33960,45874,80613,3711,,          , ,9.35426904,15.37136629,232.5581395,6.57,-0.262657722,A1V         ,-0.003
34125,46081,81307, , ,,,9.39715893,-35.24750626,95.96928983,6.57,1.659338595,A1/A2IV     ,0.052
34545,46609,82234, , ,,,9.50392212,-24.27411862,251.8891688,6.57,-0.436047466,K3III       ,1.422
34570,46646,82363, , ,,,9.51118795,-28.76640423,200,6.57,0.064850022,K2III       ,1.226
37313,50340,89169,4040,,          , ,10.2794251,-20.66964643,102.0408163,6.57,1.526130378,F5IV        ,0.477
37545,50641,89709, , ,,,10.34283696,-31.8137859,64.43298969,6.57,2.524458585,F7V         ,0.506
38233,51538,91165, , ,,,10.52674336,2.84482369,169.7792869,6.57,0.420576474,K0          ,1.12
38854,52401,92749, , ,,,10.71042414,3.5830244,71.68458781,6.57,2.292871038,F5          ,0.507
40108,54179,96248, , ,,,11.08265919,-59.85890272,2127.659574,6.57,-5.06951071,B1Iab       ,0.186
40926,55302,98397, , ,,,11.32550921,32.82507265,193.0501931,6.57,0.141648799,K0          ,1.035
41754,56519,100773, , ,,,11.58720434,-60.8945049,54.67468562,6.57,2.881068527,F2IV        ,0.363
41777,56553,100740,4464,,          , ,11.59538844,10.91132809,121.8026797,6.57,1.141715786,A4Vn        ,0.139
43220,58661,104452, , ,,,12.02897205,22.09432783,155.5209953,6.57,0.611054865,G0II        ,0.661
44112,59984,106976,4678,,          , ,12.30266087,-3.94883265,61.72839506,6.57,2.617575073,F2V         ,0.363
47122,64527,115227,5003,,          , ,13.22554108,72.79913223,88.02816901,6.57,1.846891657,A2V         ,0.088
48639,66722,118878, , ,,,13.67713174,-44.33018533,121.2121212,6.57,1.152269743,A0V         ,0.053
49074,67355,120235, , ,,,13.80500253,-6.83733465,128.0409731,6.57,1.033255169,K0          ,0.931
49281,67674,120848, , ,,,13.86439445,10.13597934,240.3846154,6.57,-0.334533347,K5          ,1.512
49765,68414,122015, , ,,,14.00524614,-46.12725565,76.74597084,6.57,2.144722079,A7V         ,0.24
50121,68937,123214, , ,,,14.11156914,-14.20484549,189.0359168,6.57,0.18727836,M4III       ,1.573
50208,69067,123612, , ,,,14.13774328,24.315041,204.0816327,6.57,0.0209804,K5III       ,1.499
50665,69722,124780,5337,,          , ,14.27175575,-33.24133031,74.62686567,6.57,2.205523992,F0V         ,0.294
51260,70661,126226, , ,,,14.45313539,-66.56801115,606.0606061,6.57,-2.342580279,A1III       ,0.102
52266,72183,130086, , ,,,14.76438587,13.10159259,185.8736059,6.57,0.223911378,K0          ,1.291
54289,75151,136347,5697,,          , ,15.35836268,-38.21863928,123.4567901,6.57,1.112425094,A+...       ,-0.081
54515,75482,136937, , ,,,15.41977521,-47.21742515,192.3076923,6.57,0.150016718,K3/K4IIIp.. ,1.52
54730,75809,139777,5829,,          , ,15.48665955,80.44834039,22.06531333,6.57,4.851449506,G8IV-V+...  ,0.665
54832,75971,138290,5758,,          , ,15.5153931,8.57910008,50.6842372,6.57,3.045635426,F4Vw        ,0.38
54912,76079,138425, , ,,,15.53829632,-10.43863464,127.064803,6.57,1.049873662,G0          ,0.918
56420,78352,143147, , ,,,15.99800522,-31.16836221,118.4834123,6.57,1.201712233,K1III+...   ,1
57034,79219,145457, , ,,,16.1677573,26.74265822,126.1034048,6.57,1.066365937,K0III       ,1.037
57385,79724,146604, , ,,,16.27131344,23.12275648,133.1557923,6.57,0.948199685,K0          ,0.986
57595,80042,147395, , ,,,16.33839387,36.97563905,267.3796791,6.57,-0.565641989,M0          ,1.527
58825,81814,150085, , ,,,16.71083105,-61.78500959,384.6153846,6.57,-1.35513326,G3III       ,0.775
59506,82737,152585,6278,,          , ,16.91117134,-11.79243237,90.66183137,6.57,1.782877562,A2IV        ,0.144
59857,83223,153653,6317,,          , ,17.00816002,6.58381251,73.04601899,6.57,2.252017241,A7V         ,0.233
59901,83274,153897,6328,,          , ,17.01934189,27.19667246,42.84490146,6.57,3.410504259,F5V         ,0.427
60509,84106,155816, , ,,,17.19440284,45.32446486,396.8253968,6.57,-1.422997296,K2          ,1.588
60757,84455,156362, , ,,,17.2663658,27.13434206,118.7648456,6.57,1.196560457,K2III       ,1.187
61500,85467,157832, , ,,,17.46522553,-47.02621716,10000000,6.57,-8.43,B5Vnne      ,0.184
62841,87286,161441, , ,,,17.83537911,-64.30513938,138.121547,6.57,0.868692831,F0III/IV    ,0.334
63132,87675,163132, , ,,,17.90787074,3.73219683,271.00271,6.57,-0.594868169,K2          ,1.453
65632,91041,171487,6975,,          , ,18.57210181,20.46642488,140.0560224,6.57,0.838491059,A3V         ,0.125
65816,91286,171975,6992,,          , ,18.62017391,11.42152504,176.9911504,6.57,0.330242239,B9V         ,-0.011
66373,92017,173122, , ,,,18.75520242,-35.85663046,109.6491228,6.57,1.369974192,K1III       ,1.181
67070,92928,172882, , ,,,18.93332991,-80.72786473,253.8071066,6.57,-0.452518891,A0V         ,0.041
67680,93705,177649, , ,,,19.0812787,19.14423492,458.7155963,6.57,-1.737717532,K0          ,1.43
67938,94040,178291, , ,,,19.14561272,-18.95279119,296.735905,6.57,-0.791850496,K3III       ,1.581
68515,94799,181069, , ,,,19.28888043,39.12112485,135.6852103,6.57,0.907337439,K1III       ,1.122
68651,94975,180575, , ,,,19.32705632,-51.57250365,132.4503311,6.57,0.959734758,A1V         ,0.068
68710,95055,181420, , ,,,19.34084175,-1.30988396,49.48045522,6.57,3.097831568,F2          ,0.438
69216,95728,183399, , ,,,19.47051729,29.45033069,144.092219,6.57,0.776797352,K1III       ,1.08
70273,97101,186442, , ,,,19.73383193,9.51762405,512.8205128,6.57,-1.979826943,K0          ,1.26
72008,99367,191533, , ,,,20.16884056,8.4438211,58.1733566,6.57,2.746379383,F8          ,0.524
72323,99777,192661, , ,,,20.24433822,36.75208074,1020.408163,6.57,-3.473869622,G8III       ,1.315
72506,100013,193182, , ,,,20.29032605,39.59353909,284.9002849,6.57,-0.703464418,Ape...      ,-0.066
72583,100103,191937, , ,,,20.30748534,-72.97924251,212.3142251,6.57,-0.064895464,K3III       ,1.411
73385,101164,195608, , ,,,20.50554587,49.78034066,104.8218029,6.57,1.467741874,K0          ,1.029
73516,101325,196229, , ,,,20.53708852,65.39917125,132.4503311,6.57,0.959734758,K0          ,1.097
74295,102377,197850, , ,,,20.74345823,47.29693651,729.9270073,6.57,-2.746397164,K0          ,1.355
75029,103347,199280,8014,,          , ,20.93840045,-3.56171067,222.2222222,6.57,-0.163937431,B8Vn        ,-0.078
75143,103516,199719, , ,,,20.97186081,23.0463518,174.5200698,6.57,0.36077311,G8III       ,0.88
75798,104385,200266,8052,,          , ,21.14657989,-76.2124269,289.017341,6.57,-0.734619506,K1III       ,1.229
76834,105733,204131,8206,,          , ,21.41540402,49.32315797,174.5200698,6.57,0.36077311,B9sp...     ,0.003
77147,106143,204577,8222,,          , ,21.49987633,-19.14772017,133.1557923,6.57,0.948199685,F3V         ,0.413
78121,107462,207071, , ,,,21.76568183,25.58343333,198.4126984,6.57,0.082152682,B8          ,-0.081
78551,108058,208008,8355,,          , ,21.89334066,-10.31161664,440.5286344,6.57,-1.649870714,B9V         ,-0.12
79445,109281,210211, , ,,,22.13855931,24.15697509,79.0513834,6.57,2.080452628,G2V         ,0.842
82476,113640,217543,8758,,          , ,23.01520817,38.7078629,273.2240437,6.57,-0.612594573,B3Vp        ,-0.116
82840,114139,218283, , ,,,23.11609681,-30.04814113,68.49315068,6.57,2.391764279,F5IV/V      ,0.435
83302,114810,219301, , ,,,23.25651522,-56.69180624,92.59259259,6.57,1.737118777,F0III       ,0.29
83341,114863,219487,8845,,          , ,23.2660629,24.77094006,43.01075269,6.57,3.402114786,F5V         ,0.415
83755,115462,220330, , ,,,23.3894684,-55.5533738,251.8891688,6.57,-0.436047466,K2III       ,1.269
84221,116131,221370, , ,,,23.53101628,-41.75240017,215.0537634,6.57,-0.092735236,K2III       ,1.222
84227,116141,221387, , ,,,23.53221942,-25.74418915,130.3780965,6.57,0.99397682,K0III       ,1.004
84474,116482,221907, , ,,,23.60268281,-26.8763167,64.47453256,6.57,2.523058989,A2m...      ,0.274
45111,61415,109510,4791,, 24    Com, ,12.58509628,18.37703366,806.4516129,6.57,-2.962891574,A7m         ,0.265
85361,117770,223837, , ,,,23.88357792,17.89981761,144.092219,6.57,0.776797352,K2          ,1.412
85551,118027,224309,9056,,          , ,23.94098831,83.19110073,92.25092251,6.57,1.745146411,A3V         ,0.064
86764,0,120237,5189,NN 3806 A,          , ,13.81580088,-35.70244262,29.41176471,6.57,4.227394585,  G3 IV-V   ,0.55
87122,0,179958,7294,Wo 9648 A,          , ,19.2017877,49.84630186,22.98850575,6.57,4.762446285,  G6 V      ,0.65
710,969,756, , ,,,0.20036669,23.47174032,145.3488372,6.58,0.767942191,K0III       ,0.99
1503,2101,2244, , ,,,0.4442918,56.64120708,260.4166667,6.58,-0.498343878,B9V         ,0.021
1934,2753,3165, , ,,,0.58600869,36.83227188,209.2050209,6.58,-0.022860517,G8III-IV... ,1.445
4128,5927,7706, , ,,,1.27002435,-42.00966444,193.0501931,6.58,0.151648799,K2III       ,1.189
5277,7557,9612,449,,          , ,1.6228287,74.300962,293.255132,6.58,-0.756228105,B9V         ,0.008
8743,12485,17072, , ,,,2.6777747,-69.2329746,132.1003963,6.58,0.975479398,G2w...      ,0.66
9279,13241,17606, , ,,,2.8405586,31.97299926,149.9250375,6.58,0.70062917,A0          ,0.032
9342,13333,18120, , ,,,2.85998677,-63.54061374,284.0909091,6.58,-0.687286683,K2/K3IIICN. ,1.226
9551,13621,17696, , ,,,2.92450209,73.3711571,236.9668246,6.58,-0.293437745,G5          ,1.199
9629,13727,18446, , ,,,2.94679461,-35.37779597,157.2327044,6.58,0.597285578,G8III/IV    ,0.976
11096,15795,20762, , ,,,3.3924451,58.72206578,299.4011976,6.58,-0.801267666,K0II-III    ,1.271
12057,17223,23055,1128,,          , ,3.68955423,-19.58439723,129.1989664,6.58,1.023704803,A3IV/V      ,0.092
12382,17688,24023, , ,,,3.78881614,-50.75387949,178.8908766,6.58,0.317059039,K3III       ,1.325
13537,19331,26413,1291,,          , ,4.14272748,-45.86485707,50.42864347,6.58,3.066613571,F2V         ,0.386
14982,21257,28879, , ,,,4.56057738,16.32337964,74.8502994,6.58,2.209032291,F0          ,0.188
15342,21749,29457, , ,,,4.66973969,40.78906385,68.44626968,6.58,2.40325108,F2          ,0.425
18198,25674,35761, , ,,,5.4836331,42.27059001,136.7989056,6.58,0.899586885,G5          ,0.937
18522,26098,36741,1871,,          , ,5.56599584,1.40764674,406.504065,6.58,-1.465324464,B2V         ,-0.174
19497,27355,38257, , ,,,5.79365099,54.49469302,173.3102253,6.58,0.385879066,K0          ,0.924
20351,28489,41089, , ,,,6.0141756,-42.87047953,353.3568905,6.58,-1.161067822,B9IIIp SrEu+,-0.159
20442,28609,40964,2127,,          , ,6.03808564,1.69406431,178.8908766,6.58,0.317059039,B8V         ,-0.042
20741,28985,41794, , ,,,6.11626678,-6.20263698,69.06077348,6.58,2.383842809,A5          ,0.228
21198,29545,42784,2207,,          , ,6.22590218,18.6803855,281.6901408,6.58,-0.668858235,B8Vnn       ,-0.085
21578,30003,43740, , ,,,6.31511858,23.60329943,242.1307506,6.58,-0.340249742,G5          ,0.906
22403,31020,46034, , ,,,6.50922318,-12.08105558,154.0832049,6.58,0.641223484,K0III       ,1.081
22465,31092,46270, , ,,,6.52485954,-21.4056043,93.10986965,6.58,1.735021407,A6V         ,0.256
23118,31944,47005, , ,,,6.67538699,61.92248382,106.2699256,6.58,1.447948117,A2          ,0.156
23892,32923,50138, , ,,,6.85927809,-6.96652374,289.017341,6.58,-0.724619506,B9          ,0.03
23943,32984,50281,,Gl 250  A,, ,6.87176915,-5.17370508,8.700191404,6.58,6.882355964,K3V         ,1.071
24369,33534,51726, , ,,,6.96903702,-10.31572506,224.7191011,6.58,-0.178199945,K2          ,1.386
24626,33864,52993, , ,,,7.02978257,-35.54793668,215.5172414,6.58,-0.087410097,Ap Si       ,-0.154
24647,33891,52690, , ,,,7.03520334,-3.75482839,675.6756757,6.58,-2.568691423,M1Ib comp SB,1.57
26219,35910,58895, , ,,,7.40263436,-58.49228286,48.52013586,6.58,3.150389959,G5IV        ,0.71
26420,36189,58686, , ,,,7.45253319,11.95500568,267.3796791,6.58,-0.555641989,K0          ,0.903
26555,36371,59152, , ,,,7.48648107,12.7600669,104.0582726,6.58,1.493616938,A5          ,0.227
26568,36389,59227, , ,,,7.48857088,6.58209095,140.0560224,6.58,0.848491059,G5          ,1.003
27588,37675,62753, , ,,,7.72997711,-40.30932809,297.6190476,6.58,-0.788303613,B3Vne       ,-0.131
29825,40570,68771, , ,,,8.28280006,59.18939505,178.5714286,6.58,0.320940135,K0          ,1.318
30428,41336,71253, , ,,,8.43363303,-10.51657643,97.94319295,6.58,1.62512871,A2          ,0.176
30991,42069,73127, , ,,,8.57472021,-51.09314856,338.9830508,6.58,-1.07088992,B5Vn        ,-0.156
31214,42348,73431, , ,,,8.63379225,-11.74373017,112.1076233,6.58,1.331824272,A0          ,-0.044
31578,42808,74576,,Gl 320   ,, ,8.72173776,-38.88320766,11.13833816,6.58,6.345898005,K2V         ,0.917
32891,44478,77735, , ,,,9.06250172,-17.4965689,236.4066194,6.58,-0.288298163,K3III       ,1.452
34280,46273,81524, , ,,,9.43439373,-1.23493101,314.4654088,6.58,-0.9078644,K0          ,1.417
35372,47698,84257, , ,,,9.72517289,-20.36582051,121.8026797,6.58,1.151715786,G8/K0III    ,0.91
36735,49546,88189, , ,,,10.11664244,-71.4779734,60.35003018,6.58,2.676612542,F5V         ,0.48
38495,51907,91858,4155,,          , ,10.60482626,-10.58332632,57.57052389,6.58,2.778999092,F0V         ,0.296
40234,54349,96557,4324,,          , ,11.11900282,-32.58691701,55.74136009,6.58,2.849112194,F2V         ,0.363
41091,55549,98823, , ,,,11.37827474,40.17546602,107.0663812,6.58,1.431734381,F5          ,0.483
42993,58331,103891, , ,,,11.96260195,-8.54876585,57.40528129,6.58,2.785240753,G0          ,0.568
43124,58520,104237, , ,,,12.00144338,-78.19292085,116.1440186,6.58,1.255015757,B/Ape       ,0.241
44333,60291,107524, , ,,,12.36295754,-49.94897376,321.5434084,6.58,-0.956198055,K3III       ,1.467
45477,61982,110372, , ,,,12.7018091,-54.76089157,242.7184466,6.58,-0.34551392,K1/K2III    ,1.26
46460,63491,112934, , ,,,13.00933582,-33.05118134,54.85463522,6.58,2.883933343,A9V         ,0.298
48705,66825,119090,5147,,          , ,13.69599529,-33.59738643,632.9113924,6.58,-2.426714565,M3e         ,1.584
48969,67206,119646, , ,,,13.77166783,-62.45159252,10000000,6.58,-8.42,B2Ia        ,0.118
50877,70042,124834, , ,,,14.33260768,-73.96844188,298.5074627,6.58,-0.794775965,B3III/IV    ,-0.046
52693,72823,131165, , ,,,14.88517723,-38.25694293,188.3239171,6.58,0.205472605,A0V         ,0.023
53870,74537,135204,,Gl 580  A,, ,15.23100991,-1.35016449,17.30103806,6.58,5.389639192,K0V         ,0.763
54004,74740,135416, , ,,,15.27459981,-44.50362758,207.9002079,6.58,-0.009274618,K2/K3III    ,1.431
55938,77606,141554, , ,,,15.84303033,-26.2895543,169.2047377,6.58,0.437937404,K3III       ,1.507
56483,78434,142497, , ,,,16.01302494,-72.46281934,429.1845494,6.58,-1.583220395,K3III       ,1.404
57493,79887,145619, , ,,,16.30653803,-73.04336187,291.5451895,6.58,-0.7435294,B9V         ,0.012
58923,81939,150768,6216,,          , ,16.73816787,-27.456219,91.74311927,6.58,1.76713249,A2V         ,0.097
59026,82076,148527,6138,,          , ,16.76490478,-83.23982394,283.286119,6.58,-0.681126473,K4III       ,1.571
59607,82870,152972, , ,,,16.93600655,15.38367208,168.6340641,6.58,0.445273467,K0          ,1.236
59863,83230,153258,6303,,          , ,17.00898961,-45.4517508,581.3953488,6.58,-2.242357765,K4III       ,1.81
60459,84036,155375,6385,,          , ,17.17936983,12.46701696,116.6861144,6.58,1.24490411,A1m         ,0.086
60762,84461,148451,6133,,          , ,17.26689986,-87.5658958,187.9699248,6.58,0.209558161,G5III       ,0.898
62164,86362,160507,6579,,          , ,17.64710195,32.73938928,144.9275362,6.58,0.774245454,G5III:      ,0.993
62500,86819,161083, , ,,,17.73999015,-22.19490506,76.86395081,6.58,2.151386483,F0V         ,0.33
62852,87297,162485, , ,,,17.83749915,25.29096756,157.2327044,6.58,0.597285578,A2...       ,0.125
64457,89460,166949, , ,,,18.25741041,-48.8516309,94.6969697,6.58,1.698319591,G8III/IV    ,0.891
65496,90865,171461,6974,,          , ,18.53649531,52.11553235,250.6265664,6.58,-0.415135522,B9.5V       ,-0.061
66385,92032,173633, , ,,,18.75866993,19.96989935,187.9699248,6.58,0.209558161,K0          ,1.022
66814,92602,174596, , ,,,18.86898534,-21.92141108,88.26125331,6.58,1.851149549,A3V         ,0.144
66972,92799,174730,7108,,          , ,18.9090109,-49.87900599,291.5451895,6.58,-0.7435294,A2V         ,0.085
67950,94053,178484, , ,,,19.14784447,-2.28723715,177.9359431,6.58,0.328681578,K0          ,1.277
68456,94730,180093,7296,,          , ,19.27576676,-33.52231593,2777.777778,6.58,-5.638487496,Cp          ,0.692
68955,95385,181351, , ,,,19.40354289,-62.99824562,53.93743258,6.58,2.920548649,F3/F5V      ,0.455
69503,96111,183799, , ,,,19.54124981,-30.86938791,235.2941176,6.58,-0.27805535,M4III       ,1.551
70972,98017,188651,7607,,          , ,19.91847183,30.19489579,227.7904328,6.58,-0.207677399,B6V         ,-0.081
71358,98522,188229, , ,,,20.01554122,-74.01250238,157.7287066,6.58,0.590446289,K1III       ,1.038
72252,99679,192342,7723,,          , ,20.22792289,24.23893104,102.5641026,6.58,1.525023078,A1m         ,0.304
73320,101070,195217,7833,,          , ,20.48920962,20.08771449,74.8502994,6.58,2.209032291,A3m         ,0.233
75238,103641,200077, , ,,,20.99863869,40.25831099,39.0625,6.58,3.621199827,F8          ,0.584
75702,104265,201066, , ,,,21.12274123,-0.7651817,172.1170396,6.58,0.400880662,K0          ,1.076
75807,104395,201322, , ,,,21.14929227,-5.58175134,203.2520325,6.58,0.039825514,K0          ,1.174
77309,106346,205210, , ,,,21.53807641,48.44387289,361.0108303,6.58,-1.207601155,B9IV        ,-0.001
78345,107777,207793, , ,,,21.83402357,52.69731937,500,6.58,-1.914850022,B0.5III     ,0.34
78905,108553,209124,8389,,          , ,21.98968417,57.65854796,196.0784314,6.58,0.11785088,A0III-IV    ,0.022
81209,111815,214465, , ,,,22.6487808,-38.47729938,465.1162791,6.58,-1.7578077,K3III       ,1.423
83897,115681,220717, , ,,,23.43673903,-27.42462967,157.480315,6.58,0.593868626,G8III       ,1
84561,116613,222143,8964,NN 4351  ,          , ,23.63282974,46.19946357,23.11604253,6.58,4.760432576,G5          ,0.665
31814,43100,74738,3474,, 48Iot Cnc, ,8.77777674,28.76516551,57.7700751,6.58,2.771485339,G8II...     ,0.051
191,258,225073, , ,,,0.05368853,17.55239698,159.2356688,6.59,0.579798219,K0          ,1.122
948,1292,1237,,NN 3021  ,, ,0.26978921,-79.85104079,17.61804087,6.59,5.360211934,G6V         ,0.749
1656,2330,2632,116,,          , ,0.49694249,-32.11592585,198.019802,6.59,0.106456891,K2/K3III    ,1.351
3961,5666,7268, , ,,,1.21325977,-6.78333777,120.7729469,6.59,1.180151684,G5          ,0.934
4142,5944,7590, , ,,,1.27481738,42.93949385,23.64066194,6.59,4.721701837,G0          ,0.594
4554,6527,8442, , ,,,1.39745071,17.81844369,48.97159647,6.59,3.140278689,F0          ,0.403
4711,6751,8803,419,,          , ,1.44820791,3.53568617,160,6.59,0.569400087,B9V         ,-0.06
4767,6823,8837,422,,          , ,1.46302346,40.33582488,282.4858757,6.59,-0.66498369,A0III       ,-0.03
4813,6888,9065,431,,          , ,1.47875422,-33.76389007,87.41258741,6.59,1.882130122,A9/F0V      ,0.303
5653,8082,10259, , ,,,1.73000698,74.6045468,151.2859304,6.59,0.691007297,G5          ,1.035
6051,8689,11326, , ,,,1.86311112,18.29028452,114.8105626,6.59,1.290090775,K2III       ,1.102
