StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
12357,17651,23754,1173,Gl 155   , 27Tau6Eri, ,3.78083028,-23.248438,17.9243592,4.22,2.952781807,F3/F5V      ,0.434
42289,57283,102070,4514,, 27Zet Crt, ,11.74604415,-18.35061467,107.4113856,4.71,-0.445251595,G8III       ,0.958
1672,2355,2628,114,, 28    And, ,0.50203771,29.75169567,56.75368899,5.2,1.43002952,A7III       ,0.271
68657,94982,181333,7331,, 28    Aql, ,19.32759598,12.37463918,106.4962726,5.53,0.393327961,F0III       ,0.265
79012,108691,209128,8390,, 28    Aqr, ,22.01805861,0.60474348,202.8397566,5.6,-0.935765404,K4III:      ,1.279
3614,5164,6530,317,, 28    Cet, ,1.101425,-9.83936845,182.4817518,5.58,-0.726097208,A1V         ,0.009
30609,41574,71496,3329,, 28    Cnc, ,8.4768901,24.14505062,83.26394671,6.05,1.447715037,F0Vn        ,0.246
45798,62478,111308,4861,, 28    Com, ,12.80399007,13.55310064,124.8439451,6.47,0.98816258,A1V         ,0.015
71962,99303,191610,7708,, 28    Cyg, ,20.15711576,36.83959003,263.8522427,4.93,-2.17680395,B2.5V       ,-0.139
23409,32311,48450,2480,, 28    Gem, ,6.74596242,28.97098912,174.8251748,5.42,-0.793019856,K4III       ,1.445
58262,81007,149121,6158,, 28    Her, ,16.54324337,5.52122134,98.81422925,5.63,0.655902563,B9.5III     ,-0.044
34236,46221,81420,3738,, 28    Hya, ,9.42334508,-5.1173788,207.0393375,5.6,-0.980264346,K5III       ,1.523
54262,75110,136366,5701,, 28    Lib, ,15.34824495,-18.15851255,193.4235977,6.16,-0.272547285,G8II/III    ,1.024
37766,50935,90040,4081,, 28    LMi, ,10.40239288,33.71853542,125.4705144,5.52,0.027291607,K1III       ,1.186
29170,39722,66824,3167,, 28    Lyn, ,8.11943153,43.26044834,144.9275362,6.35,0.544245454,A1V         ,-0.02
28776,39211,65953,3141,, 28    Mon, ,8.0203601,-1.39242418,144.9275362,4.69,-1.115754546,K4III       ,1.475
79570,109458,210516,8459,, 28    Peg, ,22.17505132,20.97800691,203.2520325,6.45,-0.090174486,A3III       ,0.099
66443,92111,173460,7046,, 28    Sgr, ,18.77238567,-22.39218449,392.1568627,5.37,-2.597299098,K5III       ,1.591
12506,17851,23862,1180,, 28    Tau, ,3.81977891,24.13682565,118.7648456,5.05,-0.323439543,B7p         ,-0.082
35527,47911,84179,3865,, 28    UMa, ,9.76538467,63.65341732,77.2797527,6.51,2.069671382,F2V         ,0.367
73904,101868,196740,7894,, 28    Vul, ,20.64219673,24.11597742,151.2859304,5.06,-0.838992703,B5IV        ,-0.133
55688,77233,141003,5867,, 28Bet Ser, ,15.76978191,15.42192602,46.92632567,3.65,0.292917249,A3V         ,0.073
17900,25281,35411,1788,, 28Eta Ori, ,5.40794918,-2.39713844,276.2430939,3.35,-3.856457147,B1V + B2    ,-0.24
25534,35037,56139,2749,, 28Ome CMa, ,7.24685045,-26.77268601,283.286119,4.01,-3.251126473,B2IV/Ve     ,-0.15
62048,86201,160922,6596,NN 4017  , 28Ome Dra, ,17.61585831,68.75718933,23.46316283,4.77,2.918067227,F5V         ,0.43
10397,14817,19656,947,, 28Ome Per, ,3.18816707,39.61157075,93.5453695,4.61,-0.245111474,K1III       ,1.115
85716,118268,224617,9072,, 28Ome Psc, ,23.98850066,6.86359373,32.48862898,4.03,1.471343077,F4IV        ,0.419
76244,104963,202320,8127,, 28Phi Cap, ,21.26052514,-20.65169052,211.8644068,5.17,-1.460290007,K0II/III    ,1.161
80525,110787,213403,8578,, 28Rho1Cep, ,22.44512396,78.78594317,62.57822278,5.83,1.847883875,A2m         ,0.171
51672,71284,128167,5447,Gl 557   , 28Sig Boo, ,14.57796958,29.74480735,15.46551191,4.47,3.523178501,F3Vwvar     ,0.364
12403,17717,23878,1181,, 28Tau7Eri, ,3.79433898,-23.87479582,83.47245409,5.24,0.63228409,A1V         ,0.075
3081,4422,5395,265,, 28Ups2Cas, ,0.94444736,59.18116582,63.13131313,4.62,0.618775886,G8III-IV    ,0.957
79086,108797,209278,8396,, 29    Aqr, ,22.04062367,-16.96483342,144.5086705,6.39,0.590530472,A0/1V + K1/2,0.447
8284,11843,15814,741,NN 3161  , 29    Ari, ,2.54837496,15.03446457,28.70264064,6,3.710390732,F8V         ,0.572
19683,27592,38618,1992,, 29    Cam, ,5.84274838,56.91894767,135.1351351,6.53,0.876158599,A4IV-V      ,0.129
76251,104974,202369,8128,, 29    Cap, ,21.26245211,-15.17151251,192.6782274,5.31,-1.114163211,M2III       ,1.639
25826,35412,57060,2781,, 29    CMa, ,7.31121689,-24.55870761,917.4311927,4.88,-4.93286751,O7f         ,-0.16
30613,41578,71555,3333,, 29    Cnc, ,8.47704103,14.21085416,94.33962264,5.94,1.066529326,A5V         ,0.201
45844,62541,111397,4865,, 29    Com, ,12.81505448,14.12263297,123.4567901,5.71,0.252425094,A1V         ,0.024
72318,99770,192640,7736,, 29    Cyg, ,20.24221735,36.8061354,41.03405827,4.93,1.864277646,A2V         ,0.151
58263,81008,149161,6159,, 29    Her, ,16.54344396,11.48823391,97.18172983,4.84,-0.097923126,K4III       ,1.495
34353,46365,81728,3744,, 29    Hya, ,9.45406969,-9.22370303,400,6.53,-1.480299957,A2V         ,0.053
29885,40646,68930,3235,, 29    Lyn, ,8.29733867,59.57112846,93.19664492,5.63,0.78299861,A7IV        ,0.182
59943,83331,153727,6321,, 29    Oph, ,17.03090919,-18.88549646,138.121547,6.28,0.578692831,K1III       ,1.351
17877,25247,35369,1784,, 29    Ori, ,5.39912122,-7.80795569,53.44735436,4.13,0.490368938,G8III       ,0.943
10824,15404,20365,987,, 29    Per, ,3.31047801,50.22223526,161.8122977,5.16,-0.885057625,B3V         ,-0.073
107,145,224926,9087,, 29    Psc, ,0.03039927,-3.02747891,125.3132832,5.13,-0.359985543,B7III-IV    ,-0.128
66649,92390,174116,7078,NN 4080  , 29    Sgr, ,18.8278076,-20.32474038,229.8850575,5.22,-1.587553715,K2III       ,1.404
12298,17563,23466,1153,, 29    Tau, ,3.76123067,6.05002905,180.5054152,5.34,-0.942451176,B3V         ,-0.099
73903,101867,196724,7891,, 29    Vul, ,20.64202565,21.20117964,65.48788474,4.81,0.729195185,A0V         ,-0.03
38099,51362,90882,4116,, 29Del Sex, ,10.49131408,-2.73904701,91.99632015,5.19,0.37114772,B9.5V       ,-0.05
45451,61941,110379,4825,Gl 482  A, 29Gam Vir, ,12.69444503,-1.44952231,11.83011948,2.74,2.375054345,F0V+...     ,0.368
86675,0,110380,4826,Gl 482  B, 29Gam Vir, ,12.69468965,-1.449330134,11.83011948,3.52,3.155054345,  F0 V      , 
68669,95002,181383,7332,, 29Ome2Aql, ,19.33140012,11.53491074,85.3970965,6.03,1.372784475,A2V         ,0.087
54266,75118,136407,5703,, 29Omi Lib, ,15.35037788,-15.54838584,54.6149645,6.14,2.453441722,F2V         ,0.393
2050,2912,3369,154,, 29Pi  And, ,0.61467749,33.71935227,201.2072435,4.34,-2.178218056,B5V         ,-0.123
36347,49029,86663,3950,, 29Pi  Leo, ,10.00356231,8.04427686,161.0305958,4.68,-1.354541999,M2III       ,1.589
51980,71762,129174,5475,, 29Pi 1Boo, ,14.67876693,16.4183013,97.27626459,4.49,-0.450034427,B9p MnHg    ,-0.002
79533,109410,210459,8454,, 29Pi 2Peg, ,22.16645906,33.17826747,77.16049383,4.28,-0.156974992,F5III       ,0.471
80711,111056,213798,8591,, 29Rho2Cep, ,22.49804671,78.82433733,72.72727273,5.45,1.141513491,A3V         ,0.093
19597,27483,38656,1995,, 29Tau Aur, ,5.81957208,39.18113322,65.18904824,4.51,0.439126798,G8III       ,0.949
35837,48319,84999,3888,, 29Ups UMa, ,9.84991436,59.03910437,35.27336861,3.78,1.042765316,F0IV        ,0.291
29279,39863,67594,3188,, 29Zet Mon, ,8.14323824,-2.98377649,568.1818182,4.36,-4.412436661,G2Ib        ,0.97
79135,108868,209396,8401,, 30    Aqr, ,22.05456423,-6.52242698,83.19467554,5.55,0.949522338,K0III       ,0.959
8526,12184,16232,764,, 30    Ari, ,2.61601219,24.64809351,39.43217666,7.1,4.120746246,F4V         ,0.41
8529,12189,16246,765,, 30    Ari, ,2.6167877,24.64725663,40.12841091,6.48,3.46274019,F6III       ,0.51
19785,27731,38831,2006,, 30    Cam, ,5.87145993,58.96413909,167.2240803,6.14,0.02350592,A0Vs        ,-0.036
76380,105143,202671,8137,, 30    Cap, ,21.29924349,-17.98513635,177.6198934,5.4,-0.847458026,B5II/III    ,-0.118
81196,111797,214734,8627,, 30    Cep, ,22.64418183,63.5845212,98.03921569,5.19,0.233000859,A3IV        ,0.083
3713,5296,6706,329,, 30    Cet, ,1.12947786,-9.78559168,47.68717215,5.71,2.317992152,F7IV        ,0.446
45868,62576,111469,4869,, 30    Com, ,12.82153121,27.55232611,100.3009027,5.76,0.753475792,A2V         ,0.051
72219,99639,192514,7730,, 30    Cyg, ,20.22167833,46.81567038,219.7802198,4.8,-1.909943017,A5IIIn      ,0.1
62785,87212,162579,6656,, 30    Dra, ,17.8178705,50.78054478,66.53359947,5.02,0.904794903,A2V         ,0.043
12712,18141,24388,1202,, 30    Eri, ,3.87823723,-5.36124167,154.0832049,5.48,-0.458776516,B8+...      ,-0.09
23361,32249,48433,2478,, 30    Gem, ,6.73313723,13.22814319,84.60236887,4.49,-0.146912617,K1III       ,1.167
58057,80704,148783,6146,, 30    Her, ,16.47736803,41.88169065,110.7419712,4.83,-0.391561248,M6III:var   ,1.289
37859,51056,90277,4090,, 30    LMi, ,10.43190753,33.79626364,63.45177665,4.72,0.707781066,F0V         ,0.26
30065,40875,69548,3254,, 30    Lyn, ,8.34055477,57.74324466,31.67564143,5.89,3.386372909,F4V         ,0.421
59889,83262,153687,6318,, 30    Oph, ,17.01767375,-4.22245426,123.3045623,4.82,-0.634895729,K4III       ,1.483
80182,110298,211924,8513,, 30    Peg, ,22.34099026,5.78949288,281.6901408,5.37,-1.878858235,B5IV        ,-0.037
10775,15338,20315,982,, 30    Per, ,3.29648106,44.02508193,197.6284585,5.49,-0.989247416,B8V...      ,-0.06
115,154,224935,9089,, 30    Psc, ,0.03266433,-6.01397169,127.2264631,4.37,-1.15288727,M3III       ,1.631
66721,92480,174309,7088,, 30    Sgr, ,18.84736154,-22.16210451,75.13148009,6.29,1.910890277,F2IV        ,0.39
12444,17771,23793,1174,, 30    Tau, ,3.80451445,11.14336637,173.3102253,5.08,-1.114120934,B3V         ,-0.125
74305,102388,197752,7939,, 30    Vul, ,20.74792311,25.27104823,111.8568233,4.92,-0.323312406,K2III       ,1.183
34371,46390,81797,3748,, 30Alp Hya,Alphard,9.45979217,-8.65868335,54.34782609,1.99,-1.685910885,K3III       ,1.44
38154,51437,90994,4119,, 30Bet Sex, ,10.50486195,-0.63697208,105.7082452,5.08,-0.040544318,B6V         ,-0.138
69041,95501,182640,7377,Gl 760   , 30Del Aql, ,19.42493129,3.11457923,15.37279016,3.36,2.426236504,F0IV        ,0.319
2138,3031,3546,163,, 30Eps And, ,0.64263868,29.312369,51.70630817,4.34,0.772282349,G5III...    ,0.871
42892,58188,103632,4567,, 30Eta Crt, ,11.93360653,-17.15080863,87.56567426,5.17,0.45833052,A0V         ,-0.022
36763,49583,87737,3975,, 30Eta Leo, ,10.12220929,16.76266572,653.5947712,3.48,-5.596542846,A0Ib        ,-0.031
3738,5336,6582,321,Gl  53  A, 30Mu  Cas, ,1.13692251,54.92422766,7.552870091,5.17,5.779439926,G5Vp        ,0.704
35897,48402,85235,3894,, 30Phi UMa, ,9.86843337,54.06428574,133.8688086,4.55,-1.083396991,A3IV        ,0.038
18056,25473,35715,1811,, 30Psi2Ori, ,5.4472856,3.09567718,434.7826087,4.59,-3.60136082,B2IV        ,-0.199
45462,61960,110411,4828,, 30Rho Vir, ,12.69805765,10.23584294,36.900369,4.88,2.044846454,A0V         ,0.076
25828,35415,57061,2782,, 30Tau CMa, ,7.31180218,-24.95438447,980.3921569,4.37,-5.586999141,O9Ib        ,-0.132
30795,41816,72041,3355,, 30Ups1Cnc, ,8.52515867,24.08121618,72.72727273,5.71,1.401513491,F0IIIn      ,0.327
19950,27949,39283,2029,, 30Xi  Aur, ,5.91410718,55.7069049,73.85524372,4.96,0.618093322,A2V         ,0.052
52000,71795,129246,5477,, 30Zet Boo, ,14.68581121,13.72833113,55.34034311,3.78,0.064790763,A3IVn       ,0.044
68999,95447,182572,7373,Gl 759   , 31    Aql, ,19.4160473,11.94285122,15.14921982,5.17,4.268048664,G8IVvar     ,0.761
8504,12153,16234,763,, 31    Ari, ,2.61048574,12.44784628,35.21126761,5.64,2.9065917,F7V         ,0.516
52023,71832,129312,5480,, 31    Boo, ,14.69409903,8.16175611,176.6784452,4.86,-1.375917844,G8IIIvar    ,0.992
19970,27971,39220,2027,, 31    Cam, ,5.91606253,59.88841219,124.2236025,5.2,-0.271020598,A2V         ,0.01
76398,105168,202723,8139,, 31    Cap, ,21.3043435,-17.46227233,103.626943,7.07,1.992636567,F0V         ,0.339
3868,5518,6829,336,, 31    Cas, ,1.17757375,68.77868759,97.46588694,5.32,0.375736804,A0Vnn       ,-0.014
81023,111532,214470,8615,, 31    Cep, ,22.59604907,73.64312707,56.49717514,5.08,1.319866332,F3III-IV    ,0.395
45985,62763,111812,4883,, 31    Com, ,12.86164661,27.54073393,94.16195857,4.93,0.060622584,G0III       ,0.681
72249,99675,192577,7735,, 31    Cyg, ,20.22719518,46.74132417,414.9377593,3.8,-4.289914787,K2II+...    ,1.27
36806,49637,87837,3980,, 31    Leo, ,10.13175523,9.99766389,84.10428932,4.39,-0.234090727,K4III       ,1.448
30218,41075,70272,3275,, 31    Lyn, ,8.38059169,43.18837233,119.1895113,4.25,-1.131190196,K5III       ,1.55
18245,25737,36167,1834,, 31    Ori, ,5.49555043,-1.09217557,139.8601399,4.71,-1.018469791,K5III       ,1.592
80243,110386,212076,8520,, 31    Peg, ,22.35863091,12.20517262,297.6190476,4.82,-2.548303613,B2IV-V      ,-0.132
10851,15444,20418,989,, 31    Per, ,3.31878291,50.09502752,147.4926254,5.05,-0.793851531,B5V         ,-0.067
141,186,224995,9092,, 31    Psc, ,0.04004652,8.9568336,132.4503311,6.33,0.719734758,A6V         ,0.182
12673,18089,24263,1199,, 31    Tau, ,3.86672901,6.53491424,215.9827214,5.66,-1.012095045,B5V         ,0.046
36091,48682,85795,3917,, 31    UMa, ,9.92861269,49.81979501,68.25938567,5.27,1.099188123,A3III       ,0.086
45468,61968,110423,4829,, 31    Vir, ,12.69921102,6.80664416,74.79431563,5.57,1.200657036,A2V         ,0.002
74766,103004,198809,7995,NN 4168  , 31    Vul, ,20.86881265,27.09712771,66.40106242,4.56,0.449124859,G8III       ,0.835
38001,51233,90537,4100,, 31Bet LMi, ,10.46474791,36.70747818,44.76275739,4.2,0.945415844,G8III-IV    ,0.908
2183,3092,3627,165,, 31Del And, ,0.65544371,30.86122579,31.06554831,3.27,0.808604883,K3III...    ,1.268
54440,75379,137052,5723,, 31Eps Lib, ,15.40331392,-10.32189476,32.36245955,4.92,2.369792397,F5IV        ,0.453
3756,5364,6805,334,NN 3075  , 31Eta Cet, ,1.14312879,-10.181928,36.06202669,3.46,0.674749348,K2III       ,1.161
26214,35904,58350,2827,, 31Eta CMa, ,7.40158473,-29.30311979,980.3921569,2.45,-7.506999141,B5Ia        ,-0.083
79140,108874,209409,8402,, 31Omi Aqr, ,22.05523045,-2.15533588,116.8224299,4.74,-0.597631177,B7IVe       ,-0.1
62344,86614,162003,6636,Gl 694.1A, 31Psi1Dra, ,17.69897418,72.14949916,22.03613927,4.57,2.854322458,F5IV-V      ,0.434
62346,86620,162004,6637,Gl 694.1B, 31Psi1Dra, ,17.69945511,72.15757591,22.32142857,5.81,4.06639007,G0V         ,0.53
34468,46509,81997,3759,Gl 348  A, 31Tau1Hya, ,9.48578854,-2.76895627,17.0998632,4.59,3.42503682,F6V         ,0.411
30800,41822,72094,3357,, 31The Cnc, ,8.52660191,18.09455771,151.5151515,5.33,-0.572280322,K5III       ,1.567
19716,27639,38944,2011,, 31Ups Aur, ,5.85066951,37.30568175,145.7725948,4.72,-1.098379421,M1III       ,1.621
55760,77336,141187,5870,, 31Ups Ser, ,15.78815339,14.11527157,77.22007722,5.71,1.271348842,A3V         ,0.094
23453,32362,48737,2484,Gl 242   , 31Xi  Gem, ,6.75484265,12.89605513,17.53770607,3.35,2.130136065,F5IV        ,0.443
2276,3231,3817,175,, 32    And, ,0.68533204,39.45867141,105.5966209,5.3,0.181749895,G8III       ,0.891
79225,108991,209625,8410,, 32    Aqr, ,22.07984273,-0.90623994,70.92198582,5.29,1.036095563,A5m         ,0.231
52027,71837,129336,5481,, 32    Boo, ,14.69544875,11.66093526,118.2033097,5.55,0.186851815,G8III       ,0.941
3912,5589,6972,345,, 32    Cas, ,1.19482467,65.01888517,111.2347052,5.57,0.338798459,B9IV        ,-0.072
3844,5485,6976,346,, 32    Cet, ,1.16998851,-8.90603998,111.8568233,6.4,1.156687594,K0III       ,1.029
46019,62807,111862,4884,, 32    Com, ,12.87007108,17.07395533,561.7977528,6.32,-2.427899988,M0III       ,1.622
72378,99848,192909,7751,, 32    Cyg, ,20.25786618,47.7142053,340.1360544,3.96,-3.698263348,K3Ib-II comp,1.451
12796,18255,24554,1211,, 32    Eri, ,3.90485739,-2.95473348,105.7082452,4.46,-0.660544318,G8III       ,0.672
23490,32404,48843,2489,, 32    Gem, ,6.76505546,12.69356775,349.6503497,6.47,-1.248169834,A9III       ,0.344
38142,51420,90840,4113,, 32    LMi, ,10.50179443,38.925143,233.1002331,5.79,-1.047713539,A4V         ,0.087
30914,41975,72291,3365,, 32    Lyn, ,8.55606545,36.43642315,37.31343284,6.2,3.34067397,F5Vbwvar    ,0.402
18305,25813,36267,1839,, 32    Ori, ,5.51306886,5.94821792,88.49557522,4.2,-0.534607783,B5V         ,-0.143
80231,110371,212097,8522,, 32    Peg, ,22.35536877,28.33051592,186.2197393,4.78,-1.570128572,B9III       ,-0.01
10998,15648,20677,1002,, 32    Per, ,3.35739087,43.32965174,47.61904762,4.96,1.571096474,A3V         ,0.051
147,194,225003,9093,, 32    Psc, ,0.04159929,8.48557854,37.69317753,5.7,2.81868625,F0V         ,0.315
12946,18471,24740,1218,, 32    Tau, ,3.94778688,22.47825021,44.82294935,5.62,2.362497851,F2IV        ,0.345
37400,50448,88983,4026,, 32    UMa, ,10.30059739,65.10837358,76.51109411,5.74,1.321377938,A8III       ,0.163
45668,62267,110951,4847,, 32    Vir, ,12.76031168,7.67331477,74.8502994,5.22,0.849032291,A8m         ,0.322
74916,103200,199169,8008,, 32    Vul, ,20.90934366,28.05763154,226.7573696,5.03,-1.747807053,K4III       ,1.481
36830,49669,87901,3982,, 32Alp Leo,Regulus,10.13957205,11.96719513,23.7586125,1.36,-0.519105371,B7V         ,-0.087
76670,105515,203387,8167,, 32Iot Cap, ,21.3707715,-16.83455521,66.09385327,4.28,0.17919464,G8III       ,0.888
81849,112724,216228,8694,, 32Iot Cep, ,22.82803115,66.20071089,35.37318712,3.5,0.756629042,K0III       ,1.053
55882,77516,141513,5881,, 32Mu  Ser, ,15.82701825,-3.43014112,47.75549188,3.54,0.144883387,A0V         ,-0.036
69106,95585,182835,7387,, 32Nu  Aql, ,19.44196935,0.33857566,3571.428571,4.64,-8.124209843,F2Ib        ,0.576
8627,12332,16432,773,, 32Nu  Ari, ,2.64694416,21.96144509,106.2699256,5.45,0.317948117,A7V         ,0.168
19744,27673,39003,2012,, 32Nu  Aur, ,5.85816462,39.14847936,65.91957811,3.97,-0.125072096,K0III       ,1.132
66941,92761,174974,7116,, 32Nu 1Sgr, ,18.90282646,-22.7448202,568.1818182,4.86,-3.912436661,K1II        ,1.412
34676,46776,82446,3787,, 32Tau2Hya, ,9.53303743,-1.18465438,140.6469761,4.54,-1.200651996,A3V         ,0.109
30887,41940,72324,3369,, 32Ups2Cnc, ,8.55004017,24.08490572,129.0322581,6.35,0.796508513,G9III       ,1.032
63065,87585,163588,6688,, 32Xi  Dra, ,17.8921193,56.87245216,34.17634997,3.73,1.061371609,K2III       ,1.177
54672,75730,137744,5743,, 32Zet1Lib, ,15.4709439,-16.7164031,278.551532,5.64,-1.584527757,K4III       ,1.545
8745,12489,16628,782,, 33    Ari, ,2.67806479,27.06100903,71.58196135,5.3,1.025982031,A3V         ,0.081
51885,71618,129002,5468,, 33    Boo, ,14.64730048,44.40454503,60.38647343,5.39,1.485301662,A1V         ,0.03
76784,105665,203638,8183,, 33    Cap, ,21.40266615,-20.85156019,69.88120196,5.38,1.158198169,K0III       ,1.176
3861,5510,7014,347,, 33    Cet, ,1.17598814,2.44570842,275.4820937,5.97,-1.230466875,K4III       ,1.491
72232,99655,192696,7740,, 33    Cyg, ,20.22327809,56.56752223,46.70714619,4.28,0.933083336,A3IV-Vn     ,0.114
23770,32753,49606,2519,, 33    Gem, ,6.8305126,16.20291318,284.0909091,5.87,-1.397286683,B7III       ,-0.136
34830,46982,82870,3814,, 33    Hya, ,9.5757339,-5.91480636,208.7682672,5.56,-1.038322433,K1III       ,1.159
38248,51556,91130,4124,, 33    LMi, ,10.53093442,32.3795376,75.01875469,5.9,1.524150747,A0IV        ,0.114
31007,42090,72524,3377,, 33    Lyn, ,8.57886209,36.41971903,98.32841691,5.76,0.796604765,A2Vnn       ,0.051
18334,25861,36351,1842,, 33    Ori, ,5.52070329,3.2921351,480.7692308,5.46,-2.949683325,B1.5V       ,-0.176
80351,110548,212395,8532,, 33    Peg, ,22.39426542,20.84826537,33.89830508,6.2,3.54911008,F7V         ,0.518
327,443,28,3,, 33    Psc, ,0.08892938,-5.70783255,39.40110323,4.61,1.632458089,K1III       ,1.029
38791,52316,92588,4182,, 33    Sex, ,10.69007409,-1.74120123,34.38789546,6.25,3.567972011,K1IV        ,0.88
66931,92747,174947,7114,, 33    Sgr, ,18.9000251,-21.35979587,531.9148936,5.68,-2.949210754,G8/K0II     ,1.206
12954,18485,24769,1221,, 33    Tau, ,3.95105609,23.17559132,162.8664495,6.05,-0.009158144,B9.5IV      ,0.031
45701,62325,111028,4849,, 33    Vir, ,12.77288323,9.54078962,44.72271914,5.65,2.397358996,K1III-IV    ,0.989
75140,103511,199697,8032,, 33    Vul, ,20.97120911,22.32591754,121.8026797,5.3,-0.128284214,K4III       ,1.419
11142,15863,20902,1017,, 33Alp Per,Mirphak,3.40537459,49.86124281,181.4882033,1.79,-4.504242006,F5Ib        ,0.481
20253,28358,40035,2077,, 33Del Aur, ,5.99209731,54.28498197,43.06632214,3.72,0.549311077,K0III       ,1.01
30867,41909,72292,3366,, 33Eta Cnc, ,8.54514576,20.44127049,95.60229446,5.33,0.427658423,K3III       ,1.252
63252,87833,164058,6705,, 33Gam Dra,Etamin,17.94343829,51.48895101,45.24886878,2.24,-1.038038632,K5III       ,1.521
79334,109139,209819,8418,, 33Iot Aqr, ,22.10727926,-13.86954013,52.91005291,4.29,0.672309021,B8V         ,-0.075
37339,50372,89021,4033,, 33Lam UMa, ,10.2849797,42.91446855,41.20313144,3.45,0.375348882,A2IV        ,0.029
82908,114222,218658,8819,, 33Pi  Cep, ,23.13162169,75.3875815,67.43088334,4.41,0.265705755,G2III       ,0.802
12768,18216,24587,1213,, 33Tau8Eri, ,3.89518971,-24.61221253,118.2033097,4.64,-0.723148185,B5V         ,-0.136
3884,5542,6961,343,, 33The Cas, ,1.18498074,55.14994765,42.14075011,4.34,1.216488691,A7Vvar      ,0.17
52138,71995,129712,5490,, 34    Boo, ,14.72371441,26.52789077,272.479564,4.8,-2.376669679,M3III       ,1.672
3915,5594,7147,353,, 34    Cet, ,1.19542848,-2.25102487,135.1351351,5.93,0.276158599,K4III       ,1.403
30862,41904,72359,3372,, 34    Cnc, ,8.54440768,10.06602306,165.8374793,6.48,0.381586561,A1V         ,-0.007
72533,100044,193237,7763,, 34    Cyg, ,20.29644567,38.0329471,1923.076923,4.77,-6.649983282,B2pe        ,0.377
58123,80809,149081,6156,, 34    Her, ,16.50168849,48.96122756,111.1111111,6.44,1.211212547,A1V         ,0.026
35028,47249,83373,3832,, 34    Hya, ,9.63098378,-9.42446525,114.9425287,6.4,1.097596263,A1V         ,-0.04
37014,49929,88355,3998,, 34    Leo, ,10.19394112,13.35520406,69.01311249,6.43,2.235341927,F7V         ,0.468
38341,51685,91365,4137,, 34    LMi, ,10.5585921,34.98870207,161.8122977,5.57,-0.475057625,A2Vn        ,0.029
31421,42604,73593,3422,, 34    Lyn, ,8.68362445,45.83378521,55.21811154,5.35,1.639592252,G0IV        ,0.993
80523,110785,212754,8548,Wo 9782 A, 34    Peg, ,22.44367165,4.39363758,39.46329913,5.76,2.779033053,F7V         ,0.519
11392,16244,21428,1044,, 34    Per, ,3.48945286,49.50901919,171.2328767,4.67,-1.497935764,B3V         ,-0.096
588,813,560,26,, 34    Psc, ,0.1672735,11.14580908,99.60159363,5.54,0.548668564,B9V         ,-0.064
45742,62394,111164,4855,, 34    Vir, ,12.78711539,11.95813254,74.57121551,6.11,1.747143889,A3V         ,0.122
79284,109074,209750,8414,, 34Alp Aqr, ,22.09639591,-0.31982656,232.5581395,2.95,-3.882657722,G2Ib        ,0.969
20254,28360,40183,2088,NN 3375  , 34Bet Aur, ,5.99215817,44.94743492,25.17623364,1.9,-0.104953801,A2V         ,0.077
18386,25930,36486,1852,, 34Del Ori, ,5.53344437,-0.2990934,280.8988764,2.25,-4.99275001,O9.5II      ,-0.175
12992,18543,25025,1231,, 34Gam Eri, ,3.96714724,-13.50824471,67.79661017,2.97,-1.186039898,M1IIIb Ca-1 ,1.588
8850,12640,16811,793,, 34Mu  Ari, ,2.70608961,20.0115769,103.7344398,5.74,0.66038517,A0V         ,-0.017
37662,50801,89758,4069,, 34Mu  UMa, ,10.37216756,41.4994335,76.27765065,3.06,-1.351986542,M0III SB    ,1.603
55922,77578,141680,5888,, 34Ome Ser, ,15.83820259,2.19662489,80.64516129,5.21,0.677108426,G8III       ,1.019
83500,115088,219916,8872,, 34Omi Cep, ,23.3103908,68.11141807,64.5994832,4.75,0.698854782,K0III       ,0.836
4347,6242,7927,382,, 34Phi Cas, ,1.33469935,58.2316161,714.2857143,4.95,-4.319359822,F0Ia        ,0.683
63171,87728,164613,6725,, 34Psi2Dra, ,17.91976051,72.00513388,221.72949,5.43,-1.299117291,F2.5II-III  ,0.34
67014,92855,175191,7121,, 34Sig Sgr,Nunki,18.92108797,-26.29659428,68.77579092,2.05,-2.137177967,B2.5V       ,-0.134
23969,33018,50019,2540,, 34The Gem, ,6.87981668,33.96136985,60.27727547,3.6,-0.30076807,A3III       ,0.102
61677,85696,158408,6508,, 34Ups Sco, ,17.512733,-37.29574016,158.9825119,2.7,-3.306746773,B2IV        ,-0.179
2574,3693,4502,215,, 34Zet And, ,0.78899727,24.26737703,55.61735261,4.08,0.353948437,K1II        ,1.1
76950,105881,204075,8204,, 34Zet Cap, ,21.44445214,-22.41137838,122.1001221,3.77,-1.663580491,G4Ibp...    ,1.002
54813,75944,138137,5750,, 34Zet3Lib, ,15.51121876,-16.60945806,173.0103806,5.82,-0.370360808,K0III       ,1.056
69271,95793,183324,7400,, 35    Aql, ,19.48360792,1.95052861,58.99705015,5.79,1.935848513,A0V         ,0.088
79479,109332,210191,8439,, 35    Aqr, ,22.14971962,-18.51957349,2083.333333,5.8,-5.793793813,B2III       ,-0.154
8908,12719,16908,801,, 35    Ari, ,2.72419735,27.70717078,113.3786848,4.65,-0.622657074,B3V         ,-0.122
